dteday,season,yr,weekday,hr,rider_type,riders,price,cogs,revenue,profit
2022-07-27,3,1,5,9,registered,329,4.99,1.56,1641.71,1640.15
2022-08-07,3,1,2,23,casual,18,4.99,1.56,89.82,88.26
2022-05-29,2,1,2,20,casual,36,4.99,1.56,179.64,178.08
2022-05-30,2,1,3,17,registered,756,4.99,1.56,3772.44,3770.88
2022-07-17,3,1,2,2,casual,1,4.99,1.56,4.99,3.43
2022-08-03,3,1,5,14,registered,229,4.99,1.56,1142.71,1141.15
2022-01-18,1,1,3,22,registered,74,4.99,1.56,369.26,367.70
2022-03-23,2,1,5,16,registered,370,4.99,1.56,1846.30,1844.74
2022-07-23,3,1,1,20,casual,56,4.99,1.56,279.44,277.88
2022-02-10,1,1,5,11,casual,19,4.99,1.56,94.81,93.25
2022-12-16,4,1,0,1,registered,82,4.99,1.56,409.18,407.62
2022-07-22,3,1,0,16,registered,383,4.99,1.56,1911.17,1909.61
2022-03-26,2,1,1,20,casual,12,4.99,1.56,59.88,58.32
2022-01-13,1,1,5,17,registered,317,4.99,1.56,1581.83,1580.27
2022-09-05,3,1,3,7,casual,11,4.99,1.56,54.89,53.33
2022-05-09,2,1,3,11,registered,156,4.99,1.56,778.44,776.88
2022-01-08,1,1,0,14,casual,75,4.99,1.56,374.25,372.69
2022-05-22,2,1,2,0,registered,26,4.99,1.56,129.74,128.18
2022-12-23,1,1,0,9,casual,7,4.99,1.56,34.93,33.37
2022-12-13,4,1,4,12,casual,30,4.99,1.56,149.70,148.14
2022-12-11,4,1,2,0,registered,29,4.99,1.56,144.71,143.15
2022-11-28,4,1,3,4,registered,4,4.99,1.56,19.96,18.40
2022-08-13,3,1,1,7,registered,425,4.99,1.56,2120.75,2119.19
2022-08-10,3,1,5,9,registered,199,4.99,1.56,993.01,991.45
2022-08-06,3,1,1,2,casual,0,4.99,1.56,0.00,-1.56
2022-02-08,1,1,3,8,registered,495,4.99,1.56,2470.05,2468.49
2022-02-28,1,1,2,3,registered,6,4.99,1.56,29.94,28.38
2022-04-20,2,1,5,15,casual,145,4.99,1.56,723.55,721.99
2022-01-28,1,1,6,20,casual,5,4.99,1.56,24.95,23.39
2022-10-26,4,1,5,14,casual,99,4.99,1.56,494.01,492.45
2022-04-11,2,1,3,14,registered,101,4.99,1.56,503.99,502.43
2022-11-19,4,1,1,7,casual,5,4.99,1.56,24.95,23.39
2022-04-14,2,1,6,6,registered,19,4.99,1.56,94.81,93.25
2022-03-29,2,1,4,19,casual,47,4.99,1.56,234.53,232.97
2022-09-16,3,1,0,13,casual,240,4.99,1.56,1197.60,1196.04
2022-07-01,3,1,0,22,casual,41,4.99,1.56,204.59,203.03
2022-09-10,3,1,1,16,casual,108,4.99,1.56,538.92,537.36
2022-01-20,1,1,5,17,registered,340,4.99,1.56,1696.60,1695.04
2022-12-23,1,1,0,20,registered,52,4.99,1.56,259.48,257.92
2022-12-10,4,1,1,4,registered,9,4.99,1.56,44.91,43.35
2022-11-22,4,1,4,4,registered,2,4.99,1.56,9.98,8.42
2022-11-28,4,1,3,19,registered,378,4.99,1.56,1886.22,1884.66
2022-04-22,2,1,0,4,registered,7,4.99,1.56,34.93,33.37
2022-01-15,1,1,0,2,registered,38,4.99,1.56,189.62,188.06
2022-02-23,1,1,4,17,registered,561,4.99,1.56,2799.39,2797.83
2022-02-12,1,1,0,13,registered,128,4.99,1.56,638.72,637.16
2022-07-19,3,1,4,7,casual,23,4.99,1.56,114.77,113.21
2022-12-27,1,1,4,6,registered,45,4.99,1.56,224.55,222.99
2022-04-07,2,1,6,11,casual,251,4.99,1.56,1252.49,1250.93
2022-11-05,4,1,1,8,casual,19,4.99,1.56,94.81,93.25
2022-02-09,1,1,4,0,casual,3,4.99,1.56,14.97,13.41
2022-09-09,3,1,0,11,registered,391,4.99,1.56,1951.09,1949.53
2022-06-27,3,1,3,4,registered,11,4.99,1.56,54.89,53.33
2022-12-05,4,1,3,14,registered,179,4.99,1.56,893.21,891.65
2022-09-20,3,1,4,3,casual,0,4.99,1.56,0.00,-1.56
2022-10-14,4,1,0,7,registered,44,4.99,1.56,219.56,218.00
2022-02-07,1,1,2,11,registered,120,4.99,1.56,598.80,597.24
2022-06-08,2,1,5,6,casual,8,4.99,1.56,39.92,38.36
2022-04-08,2,1,0,7,casual,12,4.99,1.56,59.88,58.32
2022-01-13,1,1,5,8,casual,11,4.99,1.56,54.89,53.33
2022-12-22,1,1,6,11,registered,130,4.99,1.56,648.70,647.14
2022-07-15,3,1,0,7,registered,30,4.99,1.56,149.70,148.14
2022-06-01,2,1,5,22,casual,1,4.99,1.56,4.99,3.43
2022-11-27,4,1,2,19,casual,12,4.99,1.56,59.88,58.32
2022-04-27,2,1,5,4,casual,0,4.99,1.56,0.00,-1.56
2022-03-13,1,1,2,13,casual,53,4.99,1.56,264.47,262.91
2022-12-04,4,1,2,2,casual,3,4.99,1.56,14.97,13.41
2022-03-11,1,1,0,5,registered,5,4.99,1.56,24.95,23.39
2022-07-28,3,1,6,4,casual,1,4.99,1.56,4.99,3.43
2022-01-23,1,1,1,13,casual,5,4.99,1.56,24.95,23.39
2022-08-16,3,1,4,14,registered,176,4.99,1.56,878.24,876.68
2022-12-29,1,1,6,15,registered,110,4.99,1.56,548.90,547.34
2022-07-09,3,1,1,17,registered,741,4.99,1.56,3697.59,3696.03
2022-09-01,3,1,6,7,casual,8,4.99,1.56,39.92,38.36
2022-09-04,3,1,2,14,casual,72,4.99,1.56,359.28,357.72
2022-03-14,1,1,3,18,registered,647,4.99,1.56,3228.53,3226.97
2022-05-03,2,1,4,9,casual,25,4.99,1.56,124.75,123.19
2022-01-02,1,1,1,1,registered,11,4.99,1.56,54.89,53.33
2022-05-20,2,1,0,22,registered,101,4.99,1.56,503.99,502.43
2022-04-11,2,1,3,6,casual,3,4.99,1.56,14.97,13.41
2022-05-13,2,1,0,6,registered,15,4.99,1.56,74.85,73.29
2022-04-28,2,1,6,0,registered,99,4.99,1.56,494.01,492.45
2022-12-04,4,1,2,4,casual,0,4.99,1.56,0.00,-1.56
2022-07-30,3,1,1,17,casual,62,4.99,1.56,309.38,307.82
2022-09-03,3,1,1,8,casual,36,4.99,1.56,179.64,178.08
2022-01-14,1,1,6,8,casual,3,4.99,1.56,14.97,13.41
2022-12-20,4,1,4,13,registered,171,4.99,1.56,853.29,851.73
2022-06-17,2,1,0,7,registered,30,4.99,1.56,149.70,148.14
2022-08-16,3,1,4,23,casual,58,4.99,1.56,289.42,287.86
2022-03-16,1,1,5,3,registered,3,4.99,1.56,14.97,13.41
2022-05-02,2,1,3,2,registered,9,4.99,1.56,44.91,43.35
2022-08-31,3,1,5,12,registered,290,4.99,1.56,1447.10,1445.54
2022-03-12,1,1,1,18,casual,89,4.99,1.56,444.11,442.55
2022-04-08,2,1,0,2,casual,7,4.99,1.56,34.93,33.37
2022-08-01,3,1,3,19,registered,564,4.99,1.56,2814.36,2812.80
2022-06-04,2,1,1,3,casual,0,4.99,1.56,0.00,-1.56
2022-11-14,4,1,3,14,registered,161,4.99,1.56,803.39,801.83
2022-03-29,2,1,4,14,casual,63,4.99,1.56,314.37,312.81
2022-04-12,2,1,4,11,registered,174,4.99,1.56,868.26,866.70
2022-06-06,2,1,3,10,casual,55,4.99,1.56,274.45,272.89
2022-08-25,3,1,6,3,registered,31,4.99,1.56,154.69,153.13
2022-03-20,1,1,2,6,registered,94,4.99,1.56,469.06,467.50
2022-05-10,2,1,4,3,casual,0,4.99,1.56,0.00,-1.56
2022-08-09,3,1,4,0,registered,51,4.99,1.56,254.49,252.93
2022-07-22,3,1,0,22,registered,136,4.99,1.56,678.64,677.08
2022-10-23,4,1,2,16,casual,108,4.99,1.56,538.92,537.36
2022-10-08,4,1,1,19,casual,38,4.99,1.56,189.62,188.06
2022-12-07,4,1,5,13,casual,23,4.99,1.56,114.77,113.21
2022-01-12,1,1,4,10,registered,84,4.99,1.56,419.16,417.60
2022-04-14,2,1,6,7,registered,56,4.99,1.56,279.44,277.88
2022-08-08,3,1,3,1,registered,20,4.99,1.56,99.80,98.24
2022-02-23,1,1,4,12,casual,25,4.99,1.56,124.75,123.19
2022-11-27,4,1,2,19,registered,338,4.99,1.56,1686.62,1685.06
2022-08-19,3,1,0,15,registered,187,4.99,1.56,933.13,931.57
2022-03-28,2,1,3,11,casual,54,4.99,1.56,269.46,267.90
2022-05-09,2,1,3,8,registered,594,4.99,1.56,2964.06,2962.50
2022-01-29,1,1,0,14,casual,51,4.99,1.56,254.49,252.93
2022-04-20,2,1,5,8,registered,668,4.99,1.56,3333.32,3331.76
2022-01-21,1,1,6,17,casual,7,4.99,1.56,34.93,33.37
2022-05-16,2,1,3,1,casual,7,4.99,1.56,34.93,33.37
2022-11-04,4,1,0,6,casual,2,4.99,1.56,9.98,8.42
2022-09-25,4,1,2,17,registered,860,4.99,1.56,4291.40,4289.84
2022-01-24,1,1,2,21,registered,154,4.99,1.56,768.46,766.90
2022-10-17,4,1,3,15,registered,239,4.99,1.56,1192.61,1191.05
2022-06-23,3,1,6,14,casual,238,4.99,1.56,1187.62,1186.06
2022-03-12,1,1,1,11,registered,111,4.99,1.56,553.89,552.33
2022-07-06,3,1,5,1,casual,7,4.99,1.56,34.93,33.37
2022-06-20,2,1,3,15,registered,143,4.99,1.56,713.57,712.01
2022-09-06,3,1,4,9,registered,115,4.99,1.56,573.85,572.29
2022-09-26,4,1,3,22,registered,194,4.99,1.56,968.06,966.50
2022-03-22,2,1,4,1,registered,16,4.99,1.56,79.84,78.28
2022-10-03,4,1,3,17,registered,833,4.99,1.56,4156.67,4155.11
2022-07-12,3,1,4,10,registered,145,4.99,1.56,723.55,721.99
2022-11-23,4,1,5,20,registered,100,4.99,1.56,499.00,497.44
2022-11-13,4,1,2,14,casual,34,4.99,1.56,169.66,168.10
2022-10-17,4,1,3,19,registered,467,4.99,1.56,2330.33,2328.77
2022-07-27,3,1,5,10,casual,85,4.99,1.56,424.15,422.59
2022-06-13,2,1,3,18,casual,104,4.99,1.56,518.96,517.40
2022-09-18,3,1,2,18,registered,262,4.99,1.56,1307.38,1305.82
2022-01-11,1,1,3,10,casual,13,4.99,1.56,64.87,63.31
2022-09-28,4,1,5,23,registered,164,4.99,1.56,818.36,816.80
2022-11-17,4,1,6,12,registered,359,4.99,1.56,1791.41,1789.85
2022-11-18,4,1,0,15,registered,318,4.99,1.56,1586.82,1585.26
2022-01-04,1,1,3,5,casual,0,4.99,1.56,0.00,-1.56
2022-06-14,2,1,4,10,registered,132,4.99,1.56,658.68,657.12
2022-01-16,1,1,1,3,casual,0,4.99,1.56,0.00,-1.56
2022-05-02,2,1,3,16,registered,313,4.99,1.56,1561.87,1560.31
2022-02-25,1,1,6,6,registered,12,4.99,1.56,59.88,58.32
2022-03-02,1,1,5,10,registered,118,4.99,1.56,588.82,587.26
2022-09-01,3,1,6,10,registered,289,4.99,1.56,1442.11,1440.55
2022-02-05,1,1,0,11,casual,22,4.99,1.56,109.78,108.22
2022-09-11,3,1,2,0,casual,5,4.99,1.56,24.95,23.39
2022-05-22,2,1,2,18,registered,709,4.99,1.56,3537.91,3536.35
2022-01-17,1,1,2,18,registered,451,4.99,1.56,2250.49,2248.93
2022-05-26,2,1,6,3,casual,9,4.99,1.56,44.91,43.35
2022-11-16,4,1,5,6,casual,4,4.99,1.56,19.96,18.40
2022-06-27,3,1,3,8,registered,638,4.99,1.56,3183.62,3182.06
2022-04-08,2,1,0,4,casual,0,4.99,1.56,0.00,-1.56
2022-11-05,4,1,1,22,casual,4,4.99,1.56,19.96,18.40
2022-04-28,2,1,6,3,casual,3,4.99,1.56,14.97,13.41
2022-10-31,4,1,3,9,registered,280,4.99,1.56,1397.20,1395.64
2022-02-28,1,1,3,10,registered,10,4.99,1.56,49.90,48.34
2022-07-05,3,1,4,20,casual,78,4.99,1.56,389.22,387.66
2022-08-10,3,1,5,9,casual,21,4.99,1.56,104.79,103.23
2022-04-16,2,1,1,3,registered,5,4.99,1.56,24.95,23.39
2022-05-31,2,1,4,4,registered,8,4.99,1.56,39.92,38.36
2022-04-08,2,1,0,6,registered,21,4.99,1.56,104.79,103.23
2022-07-11,3,1,3,4,casual,1,4.99,1.56,4.99,3.43
2022-11-13,4,1,2,20,casual,12,4.99,1.56,59.88,58.32
2022-12-17,4,1,1,0,casual,2,4.99,1.56,9.98,8.42
2022-03-11,1,1,0,6,registered,8,4.99,1.56,39.92,38.36
2022-11-08,4,1,4,18,casual,16,4.99,1.56,79.84,78.28
2022-05-13,2,1,0,17,registered,287,4.99,1.56,1432.13,1430.57
2022-02-19,1,1,0,20,casual,22,4.99,1.56,109.78,108.22
2022-02-22,1,1,3,16,registered,268,4.99,1.56,1337.32,1335.76
2022-09-26,4,1,3,6,casual,3,4.99,1.56,14.97,13.41
2022-09-03,3,1,1,21,registered,142,4.99,1.56,708.58,707.02
2022-08-12,3,1,0,19,casual,148,4.99,1.56,738.52,736.96
2022-08-12,3,1,0,17,casual,186,4.99,1.56,928.14,926.58
2022-06-18,2,1,1,5,casual,1,4.99,1.56,4.99,3.43
2022-05-07,2,1,1,17,casual,102,4.99,1.56,508.98,507.42
2022-11-04,4,1,0,20,registered,134,4.99,1.56,668.66,667.10
2022-11-12,4,1,1,5,registered,23,4.99,1.56,114.77,113.21
2022-11-21,4,1,3,23,registered,50,4.99,1.56,249.50,247.94
2022-10-22,4,1,1,13,casual,88,4.99,1.56,439.12,437.56
2022-12-02,4,1,0,19,registered,158,4.99,1.56,788.42,786.86
2022-09-22,3,1,6,22,registered,180,4.99,1.56,898.20,896.64
2022-05-15,2,1,2,21,casual,11,4.99,1.56,54.89,53.33
2022-05-08,2,1,2,3,casual,2,4.99,1.56,9.98,8.42
2022-04-24,2,1,2,7,casual,3,4.99,1.56,14.97,13.41
2022-08-12,3,1,0,7,registered,30,4.99,1.56,149.70,148.14
2022-06-15,2,1,5,21,casual,83,4.99,1.56,414.17,412.61
2022-07-28,3,1,6,21,casual,94,4.99,1.56,469.06,467.50
2022-06-13,2,1,3,23,registered,128,4.99,1.56,638.72,637.16
2022-02-02,1,1,4,20,registered,204,4.99,1.56,1017.96,1016.40
2022-11-24,4,1,6,5,casual,1,4.99,1.56,4.99,3.43
2022-02-13,1,1,1,18,registered,399,4.99,1.56,1991.01,1989.45
2022-09-25,4,1,2,14,registered,213,4.99,1.56,1062.87,1061.31
2022-03-11,1,1,0,21,registered,110,4.99,1.56,548.90,547.34
2022-01-07,1,1,6,6,registered,7,4.99,1.56,34.93,33.37
2022-10-15,4,1,1,13,casual,37,4.99,1.56,184.63,183.07
2022-01-17,1,1,2,12,casual,3,4.99,1.56,14.97,13.41
2022-11-18,4,1,0,8,registered,100,4.99,1.56,499.00,497.44
2022-06-23,3,1,6,23,registered,156,4.99,1.56,778.44,776.88
2022-02-24,1,1,5,8,registered,452,4.99,1.56,2255.48,2253.92
2022-07-07,3,1,6,23,casual,34,4.99,1.56,169.66,168.10
2022-09-29,4,1,6,4,registered,8,4.99,1.56,39.92,38.36
2022-04-05,2,1,4,5,registered,28,4.99,1.56,139.72,138.16
2022-10-23,4,1,2,1,casual,1,4.99,1.56,4.99,3.43
2022-07-27,3,1,5,15,casual,81,4.99,1.56,404.19,402.63
2022-01-07,1,1,6,16,casual,133,4.99,1.56,663.67,662.11
2022-12-20,4,1,4,5,registered,35,4.99,1.56,174.65,173.09
2022-04-02,2,1,1,15,casual,132,4.99,1.56,658.68,657.12
2022-04-18,2,1,3,16,casual,36,4.99,1.56,179.64,178.08
2022-10-30,4,1,2,17,registered,105,4.99,1.56,523.95,522.39
2022-10-08,4,1,1,3,registered,8,4.99,1.56,39.92,38.36
2022-03-12,1,1,1,5,registered,15,4.99,1.56,74.85,73.29
2022-10-07,4,1,0,16,registered,246,4.99,1.56,1227.54,1225.98
2022-08-12,3,1,0,15,casual,235,4.99,1.56,1172.65,1171.09
2022-02-09,1,1,4,7,registered,263,4.99,1.56,1312.37,1310.81
2022-01-08,1,1,0,16,casual,58,4.99,1.56,289.42,287.86
2022-02-21,1,1,2,21,registered,147,4.99,1.56,733.53,731.97
2022-05-14,2,1,1,3,casual,0,4.99,1.56,0.00,-1.56
2022-11-30,4,1,5,17,registered,551,4.99,1.56,2749.49,2747.93
2022-08-10,3,1,5,17,casual,111,4.99,1.56,553.89,552.33
2022-04-09,2,1,1,19,registered,386,4.99,1.56,1926.14,1924.58
2022-10-24,4,1,3,16,registered,465,4.99,1.56,2320.35,2318.79
2022-06-30,3,1,6,13,casual,105,4.99,1.56,523.95,522.39
2022-03-02,1,1,5,12,registered,194,4.99,1.56,968.06,966.50
2022-07-08,3,1,0,8,casual,35,4.99,1.56,174.65,173.09
2022-04-15,2,1,0,5,registered,6,4.99,1.56,29.94,28.38
2022-07-12,3,1,4,17,registered,704,4.99,1.56,3512.96,3511.40
2022-12-12,4,1,3,12,casual,14,4.99,1.56,69.86,68.30
2022-07-26,3,1,4,8,registered,680,4.99,1.56,3393.20,3391.64
2022-01-07,1,1,6,2,registered,36,4.99,1.56,179.64,178.08
2022-07-10,3,1,2,6,registered,183,4.99,1.56,913.17,911.61
2022-12-08,4,1,6,15,registered,374,4.99,1.56,1866.26,1864.70
2022-02-15,1,1,3,6,registered,92,4.99,1.56,459.08,457.52
2022-06-24,3,1,0,19,registered,247,4.99,1.56,1232.53,1230.97
2022-06-19,2,1,2,11,casual,56,4.99,1.56,279.44,277.88
2022-11-15,4,1,4,10,casual,11,4.99,1.56,54.89,53.33
2022-04-28,2,1,6,16,registered,244,4.99,1.56,1217.56,1216.00
2022-03-22,2,1,4,8,registered,598,4.99,1.56,2984.02,2982.46
2022-08-03,3,1,5,19,casual,81,4.99,1.56,404.19,402.63
2022-10-31,4,1,3,18,registered,556,4.99,1.56,2774.44,2772.88
2022-03-31,2,1,6,9,casual,62,4.99,1.56,309.38,307.82
2022-08-15,3,1,3,2,casual,1,4.99,1.56,4.99,3.43
2022-11-16,4,1,5,0,casual,7,4.99,1.56,34.93,33.37
2022-08-14,3,1,2,10,casual,53,4.99,1.56,264.47,262.91
2022-09-10,3,1,1,15,registered,231,4.99,1.56,1152.69,1151.13
2022-12-06,4,1,4,0,registered,43,4.99,1.56,214.57,213.01
2022-04-03,2,1,2,8,casual,27,4.99,1.56,134.73,133.17
2022-09-24,4,1,1,6,registered,162,4.99,1.56,808.38,806.82
2022-12-25,1,1,2,18,casual,20,4.99,1.56,99.80,98.24
2022-01-03,1,1,2,9,casual,8,4.99,1.56,39.92,38.36
2022-10-12,4,1,5,0,casual,8,4.99,1.56,39.92,38.36
2022-02-25,1,1,6,11,casual,23,4.99,1.56,114.77,113.21
2022-11-24,4,1,6,13,casual,64,4.99,1.56,319.36,317.80
2022-09-15,3,1,6,15,registered,342,4.99,1.56,1706.58,1705.02
2022-06-12,2,1,2,19,casual,47,4.99,1.56,234.53,232.97
2022-03-13,1,1,2,10,casual,28,4.99,1.56,139.72,138.16
2022-11-20,4,1,2,22,casual,7,4.99,1.56,34.93,33.37
2022-09-08,3,1,6,16,casual,19,4.99,1.56,94.81,93.25
2022-03-16,1,1,5,0,registered,49,4.99,1.56,244.51,242.95
2022-05-10,2,1,4,4,registered,2,4.99,1.56,9.98,8.42
2022-07-07,3,1,6,23,registered,114,4.99,1.56,568.86,567.30
2022-08-10,3,1,5,6,casual,3,4.99,1.56,14.97,13.41
2022-07-07,3,1,6,1,casual,16,4.99,1.56,79.84,78.28
2022-01-05,1,1,4,16,registered,178,4.99,1.56,888.22,886.66
2022-06-17,2,1,0,20,casual,101,4.99,1.56,503.99,502.43
2022-07-22,3,1,0,20,registered,254,4.99,1.56,1267.46,1265.90
2022-08-06,3,1,1,6,registered,137,4.99,1.56,683.63,682.07
2022-07-16,3,1,1,0,registered,32,4.99,1.56,159.68,158.12
2022-11-28,4,1,3,12,registered,189,4.99,1.56,943.11,941.55
2022-08-10,3,1,5,14,registered,236,4.99,1.56,1177.64,1176.08
2022-04-30,2,1,1,8,casual,17,4.99,1.56,84.83,83.27
2022-07-01,3,1,0,3,casual,6,4.99,1.56,29.94,28.38
2022-09-05,3,1,3,10,registered,181,4.99,1.56,903.19,901.63
2022-06-19,2,1,2,22,casual,51,4.99,1.56,254.49,252.93
2022-03-22,2,1,4,18,registered,654,4.99,1.56,3263.46,3261.90
2022-11-03,4,1,6,16,casual,108,4.99,1.56,538.92,537.36
2022-08-19,3,1,0,16,registered,259,4.99,1.56,1292.41,1290.85
2022-11-03,4,1,6,11,casual,56,4.99,1.56,279.44,277.88
2022-07-10,3,1,2,1,casual,0,4.99,1.56,0.00,-1.56
2022-02-18,1,1,6,19,registered,150,4.99,1.56,748.50,746.94
2022-09-14,3,1,5,0,casual,24,4.99,1.56,119.76,118.20
2022-05-03,2,1,4,23,registered,100,4.99,1.56,499.00,497.44
2022-06-02,2,1,6,14,registered,388,4.99,1.56,1936.12,1934.56
2022-06-20,2,1,3,4,casual,1,4.99,1.56,4.99,3.43
2022-12-27,1,1,4,23,casual,2,4.99,1.56,9.98,8.42
2022-02-28,1,1,3,23,registered,30,4.99,1.56,149.70,148.14
2022-07-18,3,1,3,6,casual,10,4.99,1.56,49.90,48.34
2022-05-31,2,1,4,23,casual,26,4.99,1.56,129.74,128.18
2022-06-02,2,1,6,2,registered,38,4.99,1.56,189.62,188.06
2022-04-23,2,1,1,2,casual,1,4.99,1.56,4.99,3.43
2022-12-23,1,1,0,5,casual,0,4.99,1.56,0.00,-1.56
2022-08-22,3,1,3,14,casual,82,4.99,1.56,409.18,407.62
2022-09-23,4,1,0,20,registered,192,4.99,1.56,958.08,956.52
2022-12-21,1,1,5,1,registered,7,4.99,1.56,34.93,33.37
2022-08-24,3,1,5,7,casual,13,4.99,1.56,64.87,63.31
2022-03-01,1,1,4,8,registered,579,4.99,1.56,2889.21,2887.65
2022-08-23,3,1,4,0,casual,9,4.99,1.56,44.91,43.35
2022-11-12,4,1,1,22,casual,12,4.99,1.56,59.88,58.32
2022-02-03,1,1,5,21,casual,8,4.99,1.56,39.92,38.36
2022-08-16,3,1,4,16,casual,79,4.99,1.56,394.21,392.65
2022-09-14,3,1,5,7,casual,17,4.99,1.56,84.83,83.27
2022-05-23,2,1,3,21,registered,221,4.99,1.56,1102.79,1101.23
2022-11-01,4,1,4,21,casual,29,4.99,1.56,144.71,143.15
2022-04-17,2,1,2,15,registered,217,4.99,1.56,1082.83,1081.27
2022-12-11,4,1,2,19,casual,21,4.99,1.56,104.79,103.23
2022-01-27,1,1,5,0,casual,6,4.99,1.56,29.94,28.38
2022-02-24,1,1,5,4,registered,2,4.99,1.56,9.98,8.42
2022-07-02,3,1,1,12,registered,183,4.99,1.56,913.17,911.61
2022-02-03,1,1,5,4,casual,0,4.99,1.56,0.00,-1.56
2022-09-26,4,1,3,10,registered,156,4.99,1.56,778.44,776.88
2022-01-15,1,1,0,11,casual,21,4.99,1.56,104.79,103.23
2022-10-26,4,1,5,15,registered,306,4.99,1.56,1526.94,1525.38
2022-01-02,1,1,1,14,registered,141,4.99,1.56,703.59,702.03
2022-04-18,2,1,3,18,casual,27,4.99,1.56,134.73,133.17
2022-02-03,1,1,5,19,casual,11,4.99,1.56,54.89,53.33
2022-07-01,3,1,0,15,registered,244,4.99,1.56,1217.56,1216.00
2022-04-12,2,1,4,19,registered,383,4.99,1.56,1911.17,1909.61
2022-06-12,2,1,2,10,casual,29,4.99,1.56,144.71,143.15
2022-04-27,2,1,5,0,registered,61,4.99,1.56,304.39,302.83
2022-06-27,3,1,3,22,casual,52,4.99,1.56,259.48,257.92
2022-08-12,3,1,0,4,casual,2,4.99,1.56,9.98,8.42
2022-02-09,1,1,4,14,casual,18,4.99,1.56,89.82,88.26
2022-02-06,1,1,1,14,registered,126,4.99,1.56,628.74,627.18
2022-05-16,2,1,3,8,casual,33,4.99,1.56,164.67,163.11
2022-09-30,4,1,0,11,registered,369,4.99,1.56,1841.31,1839.75
2022-04-02,2,1,1,2,registered,3,4.99,1.56,14.97,13.41
2022-12-14,4,1,5,1,registered,26,4.99,1.56,129.74,128.18
2022-09-02,3,1,0,19,casual,140,4.99,1.56,698.60,697.04
2022-07-06,3,1,5,11,casual,92,4.99,1.56,459.08,457.52
2022-01-09,1,1,1,6,registered,85,4.99,1.56,424.15,422.59
2022-06-21,3,1,4,10,casual,36,4.99,1.56,179.64,178.08
2022-02-21,1,1,2,7,casual,6,4.99,1.56,29.94,28.38
2022-07-31,3,1,2,11,registered,170,4.99,1.56,848.30,846.74
2022-10-06,4,1,6,13,casual,310,4.99,1.56,1546.90,1545.34
2022-05-26,2,1,6,11,registered,312,4.99,1.56,1556.88,1555.32
2022-04-24,2,1,2,13,registered,189,4.99,1.56,943.11,941.55
2022-07-12,3,1,4,19,registered,532,4.99,1.56,2654.68,2653.12
2022-01-20,1,1,5,5,registered,19,4.99,1.56,94.81,93.25
2022-02-18,1,1,6,15,registered,270,4.99,1.56,1347.30,1345.74
2022-10-23,4,1,2,15,registered,270,4.99,1.56,1347.30,1345.74
2022-07-02,3,1,1,8,casual,20,4.99,1.56,99.80,98.24
2022-10-03,4,1,3,5,registered,32,4.99,1.56,159.68,158.12
2022-08-31,3,1,5,15,registered,417,4.99,1.56,2080.83,2079.27
2022-03-08,1,1,4,22,registered,141,4.99,1.56,703.59,702.03
2022-03-19,1,1,1,19,registered,463,4.99,1.56,2310.37,2308.81
2022-04-21,2,1,6,20,casual,5,4.99,1.56,24.95,23.39
2022-05-30,2,1,3,11,registered,155,4.99,1.56,773.45,771.89
2022-05-21,2,1,1,2,registered,9,4.99,1.56,44.91,43.35
2022-12-08,4,1,6,20,casual,20,4.99,1.56,99.80,98.24
2022-09-07,3,1,5,3,casual,0,4.99,1.56,0.00,-1.56
2022-11-07,4,1,3,6,casual,3,4.99,1.56,14.97,13.41
2022-12-07,4,1,5,6,registered,84,4.99,1.56,419.16,417.60
2022-07-01,3,1,0,19,casual,103,4.99,1.56,513.97,512.41
2022-10-21,4,1,0,23,registered,59,4.99,1.56,294.41,292.85
2022-02-27,1,1,1,15,registered,150,4.99,1.56,748.50,746.94
2022-02-23,1,1,4,2,casual,5,4.99,1.56,24.95,23.39
2022-12-22,1,1,6,15,registered,139,4.99,1.56,693.61,692.05
2022-02-28,1,1,3,20,casual,2,4.99,1.56,9.98,8.42
2022-12-29,1,1,6,14,registered,88,4.99,1.56,439.12,437.56
2022-01-31,1,1,2,12,registered,181,4.99,1.56,903.19,901.63
2022-05-07,2,1,1,5,casual,2,4.99,1.56,9.98,8.42
2022-07-02,3,1,1,14,casual,79,4.99,1.56,394.21,392.65
2022-04-11,2,1,3,16,casual,51,4.99,1.56,254.49,252.93
2022-12-21,1,1,5,3,casual,0,4.99,1.56,0.00,-1.56
2022-12-23,1,1,0,21,casual,4,4.99,1.56,19.96,18.40
2022-06-20,2,1,3,3,registered,6,4.99,1.56,29.94,28.38
2022-04-10,2,1,2,3,registered,2,4.99,1.56,9.98,8.42
2022-10-27,4,1,6,16,casual,257,4.99,1.56,1282.43,1280.87
2022-08-20,3,1,1,19,registered,266,4.99,1.56,1327.34,1325.78
2022-08-28,3,1,2,22,casual,20,4.99,1.56,99.80,98.24
2022-02-25,1,1,6,4,casual,0,4.99,1.56,0.00,-1.56
2022-01-24,1,1,2,11,registered,123,4.99,1.56,613.77,612.21
2022-02-04,1,1,6,17,casual,13,4.99,1.56,64.87,63.31
2022-06-04,2,1,1,13,casual,85,4.99,1.56,424.15,422.59
2022-07-25,3,1,3,10,casual,68,4.99,1.56,339.32,337.76
2022-06-21,3,1,4,13,registered,141,4.99,1.56,703.59,702.03
2022-09-30,4,1,0,3,registered,41,4.99,1.56,204.59,203.03
2022-05-19,2,1,6,2,casual,13,4.99,1.56,64.87,63.31
